Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.4050638293415,7.48481872467814,12.4995914932505,15.9788298133865,11.983694347693,12.6408294970517,11.620333234637,10.1971272832635,11.4671662578473,16.8417629634305,20.1152855452625,21.3334108322137,20.9456161731319,20.8473864531722,22.2175607600291,23.0129911473171,25.2096077274316,28.2478654166425,25.3024181160681,25.2407486083138,27.9794352415409,29.2415371390963,28.9374877608303,28.9163151372576,28.2130014584625,27.2673911512668,28.9778991754721,31.5698080476189,31.5719272134517,31.3042701298034,22.7039815429045,30.6233200288185
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.0318995737727,28.5857013386048,96.2858807479086,64.5395029570264,41.1188903879182,34.9697653759195,33.27511148197,35.2284289698301,36.6703685610943,34.1692673931568,43.3387875873655,45.1576132001299,47.5794520503068,46.1731745895907,44.8296265467915,47.85935562815,49.0574825118736,54.9542146887506,52.1493333802176,49.8541657924919,48.5639550032469,51.9770317939697,47.572712860263,46.9573987095321,47.19484413802,44.5336151883802,45.8319636476989,46.624465948041,45.236190919583,44.9749244902205,37.2477679402658,43.9123447009596
Albania,ALB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.2134448059932,39.0828637762627,41.1536869937844,40.8045831076808,39.7865440804969,39.2616784878667,37.1507412126006,36.5990006785223,34.7578375236513,32.9857997355902,34.1269383246214,37.9912990460779,..
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.144,73.378,73.715,73.939,74.131,74.362,74.592,73.904,74.99,75.183,75.404,75.639,75.89,76.142,76.376,76.621,76.816,77.549,77.653,77.781,77.936,78.092,78.064,78.123,78.407,78.644,78.86,79.047,79.184,79.282,76.989,..
Albania,ALB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1606.29604693997,1163.49129356824,1086.43848680039,1197.58059375303,1305.00071868174,1488.02049135802,1633.55157205372,1464.29757891877,1603.64723014585,1821.87265372461,1960.88194602054,2143.52627790757,2247.49749129938,2380.64399709539,2522.44871361971,2675.50793615524,2851.36701218575,3044.89581910515,3298.47804428531,3432.16997279698,3577.11338784054,3678.04673786035,3736.33910071368,3780.69820205676,3855.75973394744,3952.80253807527,4090.371656678,4249.80373367726,4431.53918098494,4543.38652018643,4410.45516523171,4830.59631691622
Albania,ALB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.58398934443231,3.50167370157163,11.6600362298122,26.3109666908969,35.7414684041477,39.3051296551283,54.3087066224655,60.4128121686322,64.4791139204194,65.8350129603178,69.5530265332017,72.2035931737441,74.83720210148,78.7277153097625,81.2095033428414,83.8949539363895,85.9740293615007,89.7454601747404,93.4403574357268,95.7000592931679,100,102.314743796998,103.381594575105,103.680104757091,105.287060398773,105.880870312261,105.211011366062,106.737689107499,108.309997285581,109.671009828334,110.415112548638,116.960535673623
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,98.9730987548828,98.9668731689453,98.9530563354492,98.9340133666992,98.9120788574219,98.8896102905273,98.869010925293,98.8529357910156,99.3000030517578,98.8451843261719,98.8589324951172,98.8880310058594,98.7646636962891,99.0022048950195,99.0870132446289,99.1866607666016,99.3502502441406,99.6354904174805,99.6978378295898,99.5,99.8041305541992,..
Algeria,DZA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.95750833333333,18.472875,21.836075,23.3454066666667,35.0585008333333,47.6627266666667,54.7489333333333,57.70735,58.7389583333333,66.573875,75.2597916666667,77.2150208333333,79.6819,77.394975,72.06065,73.2763083333333,72.6466166666667,69.2924,64.5828,72.6474166666667,74.3859833333333,72.9378833333333,77.5359666666667,79.3684,80.5790166666667,100.691433333333,109.443066666667,110.973016666667,116.593791666667,119.353558333333,126.7768,135.064058333333
Algeria,DZA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.4436850828471,29.11782217052,25.3195942793437,21.7838769961664,22.5307252452381,26.1947759790559,29.7604483251847,30.9063113798645,22.5783540098039,28.150113118469,42.0697177213416,36.6893054432186,35.5045367079002,38.2488294222687,40.0532239019033,47.2051950916585,48.8106865549172,47.0681648423813,47.9733430015871,35.3716518568122,38.4445473501205,38.7881186400386,36.8905478100074,33.2098978857357,30.4876572080909,23.1717780134205,20.8724852102256,22.6322322911166,25.8611508241538,22.7134619101122,17.3157889010977,26.5840201621143
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.9370285987113,23.5997645372107,23.8694899566974,23.138936373697,26.0537125425428,28.9962292290876,23.9446995515946,21.3376001260742,22.516096548704,22.7789962195023,20.7886259146931,22.016858787546,25.6296347395724,23.8759436066455,25.6481979445179,24.0734058680896,21.9193258803364,24.869964201424,28.7111751636951,35.9526786901116,31.4221139127473,28.6861830923084,28.5144313881196,30.4009257853789,31.9266588029972,36.5233505852979,35.0531826669525,32.6891707303428,32.2043409466652,29.0941082162686,27.9953002099675,26.3860318325273
Algeria,DZA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,56.1432167218921,46.2891664910387,7.25481764444156,6.61775301930963,6.48910489572955,5.19938703509485,5.36490270870533,3.90741685713155,4.56382248155228,5.38808930151893,5.96563998570152,8.01426451499641,12.1997924828584,11.2223253820591,10.9977789663547,11.9291505386684,12.1170979780073,12.9901038901497,12.7957995020462,16.2658058625563,15.2082409899795,13.7159224198414,14.0253066800965,16.4978910558094,18.3519780632676,21.7117330101364,22.8758053976632,24.4029577304218,24.9013664809409,25.806493790764,29.6949071153803,..
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.416,67.688,67.757,67.719,67.361,67.454,68.749,69.171,69.451,70.032,70.478,70.823,71.23,71.287,71.762,72.061,72.334,72.602,72.941,73.62,73.808,74.123,74.202,74.615,75.11,75.622,75.732,75.743,76.066,76.474,74.453,..
Algeria,DZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3153.47686364837,3042.2169063954,3025.84053984516,2896.66936001344,2810.7276652489,2862.1088062884,2927.37839658073,2910.24019680096,3012.80643105038,3066.03870511702,3138.23104750589,3188.20727071767,3321.63884944448,3512.90019969545,3612.75416439991,3774.07249144514,3783.31420382579,3848.77951249795,3874.36933836878,3866.29702547981,3931.72134771045,3969.66157703235,4025.64280301169,4057.76613682293,4129.42390210603,4197.42136055142,4246.2435654224,4218.08370129479,4188.22175743517,4153.00481594021,3873.5100150745,3943.17198337712
Algeria,DZA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.39136188423553,9.82918622946466,11.9843448589329,13.6171428952049,17.5766876817702,22.5995843173421,28.0284347815702,29.9909754278313,29.0519313859439,32.2059067625032,39.5095652584058,39.3225262018164,39.8417517888246,43.1608620065287,48.4470455273581,56.2593013857599,62.1928035346979,66.1702430665212,76.3012917335282,67.7848349684136,78.7117374167697,93.0593225571861,100,99.9066956219924,99.6063956419289,93.1761549511392,94.6193422912338,100.666137748302,107.468491825543,106.965512514038,101.073330442345,116.978981984685
American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,101.171875,97.9007633587786,90.3732809430255,99.6,100.405679513185,97.4903474903475,114.464285714286,78.5185185185185,63.5253054101222,58.7719298245614,75.46875,71.7868338557994,66.7185069984448,63.5958395245171,63.9344262295082,59.1503267973856,68.2316118935837,61.6692426584235,59.4972067039106,47.1086036671368
American Samoa,ASM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,109.765625,109.541984732824,111.984282907662,123.6,129.411764705882,120.656370656371,135.357142857143,82.8148148148148,94.4153577661431,98.7719298245614,100.9375,102.037617554859,108.087091757387,98.8112927191679,95.230998509687,102.287581699346,103.599374021909,94.8995363214838,96.5083798882682,102.115655853315
American Samoa,ASM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,12804.4358444426,12980.7222956862,13105.1690778892,13136.4800805944,12690.5291104991,13029.6162843735,12795.0245577508,12378.1701945665,12532.3111237111,12656.6881389142,12247.6352882148,12098.2751505435,12494.9802110307,13101.5418159165,13116.4309769201,12442.8576653719,13049.3301536176,13288.3565565116,14303.6270325756,14396.3685581274
American Samoa,ASM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,70.6206896551724,71.5846994535519,69.2517006802721,68.3060109289617,70.2279202279202,72.4475524475524,80.4597701149425,101.19940029985,85.6502242152466,85.2017937219731,100,102.24358974359,101.259842519685,102.748091603053,104.192546583851,102.170283806344,103.90243902439,105.718954248366,111.353032659409,112.361331220285
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Andorra,AND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.845376564367945
Andorra,AND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30577.9386605777,30301.5096753909,29595.9047267703,28363.2263879503,28144.2627127457,28051.2787074328,28797.7389234849,31149.2320440578,31895.8542125587,32966.1060275923,33901.0424445519,35722.3871335863,35749.7870466881,37250.1473703805,38696.3410489141,39306.9848739107,40994.2849318779,42724.3976569111,41470.273367003,40442.6246189784,40937.1116168449,41486.0348462446,39174.7418302392,37597.5561335484,38402.496869184,38885.3760140905,39886.4818035358,39321.4582703477,39319.9364136952,39413.6344732996,34394.2775534697,36839.8762185682
Andorra,AND,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,43.2982839533219,46.3010841835154,49.408242969283,51.6500096524339,53.653956850034,56.3007714892205,56.7495887009687,58.0140605105971,58.8840125846456,60.4927117521632,77.8792564996033,80.2783543933462,82.8789971882537,85.5124642419289,88.1141159753295,91.1065613447548,94.2562828855088,97.2830664124349,99.4956124705714,99.6270821248032,100,100.196764152031,100.371664523226,100.821823609818,100.737113802681,101.402572054216,101.755245516619,102.911703389108,103.953662239379,105.382768858012,106.556507462058,108.790423234013
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,24.2127437591553,20,26.3521175384521,27.4127769470215,28.4705505371094,29.5277862548828,30.5868949890137,37.5,38.4900016784668,33.802188873291,34.895637512207,34.5999984741211,37.1313209533691,38.2780303955078,32,42,41.8131294250488,43.0132598876953,45.2900009155273,45.6427993774414,46.8906097412109,..
Angola,AGO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.9918E-08,5.50983333333333E-08,2.51416666666667E-07,2.66016666666667E-06,5.9515E-05,0.00275022958333333,0.128029166666667,0.229040083333333,0.3928235175,2.79070616666667,10.0405441666667,22.0578616666667,43.5302066666667,74.6063008333333,83.5413625,87.1591416666667,80.3680720555556,76.70614275,75.0333541666667,79.3281666666667,91.9057203405018,93.93475,95.467955421311,96.5182794791526,98.3024168556335,120.060701665019,163.656434116579,165.915950691498,252.855747731297,364.825804980887,578.258780280111,631.441955506727
Angola,AGO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,16.2939716615223,28.7033821587261,29.2466757235017,15.5328118307446,17.1715803572772,18.0745701171648,17.1091178120826,23.385169992983,21.499160563566,25.6501498565559,18.3610792311247,16.599947206125,16.1034124367128,14.8227191113256,14.184762657139,13.5426301621262,11.0020190179303,9.73251248352788,9.223777502108,9.64477850341357,10.090385804431,..,..
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,89.6858311851382,75.38894373114,57.0849959046266,54.3213388113835,58.3803583199793,65.5262677696291,63.4678635039226,67.9057833724671,72.4750287994632,58.7573002977584,61.5431158851524,60.6699475151848,55.9401306344811,50.7470857909554,44.6950294609853,29.7545979506807,28.1244854472006,29.0041020030504,40.8362898299819,40.7907550532833,35.6420731357392,44.2757164237557
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,62.8612782697202,74.946850958953,48.2165964065917,49.5798907399883,45.1995887314867,41.0646943598961,31.1572958281252,40.1542845215112,48.8896796542348,63.6888259118458,42.5805324079214,39.3125588161519,35.8599667074303,36.0648469678372,34.6378933219044,33.1339181383385,25.2456726203982,23.2527251600707,25.541723496358,17.0387830650203,16.2453727846664,16.1973489198422
Angola,AGO,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2401083054984,21.0984099001473,17.0006850586294,14.9352704887729,15.3409215605835,12.8600469797033,..
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.893,43.813,42.209,42.101,43.422,45.849,46.033,46.306,45.057,45.386,46.024,46.59,47.386,49.617,50.592,51.57,52.369,53.642,54.633,55.752,56.726,57.596,58.623,59.307,60.04,60.655,61.092,61.68,62.144,62.448,62.261,..
Angola,AGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2245.14986233344,2193.2307318334,1999.16723697919,1472.40418926403,1445.1555674591,1608.1463161945,1766.15405420205,1832.48231220505,1856.55977569568,1836.82965292745,1832.51410187734,1847.87473575957,2031.5037258263,2022.03568436553,2166.14771567742,2404.63116884787,2587.72505707158,2844.81835453549,3048.59400223225,2963.31598756858,2993.42097429645,2983.03261091412,3118.34369907577,3152.70432737825,3185.12240136461,3100.83068530533,2914.41545872801,2808.52175326664,2677.17781589774,2569.69134652945,2347.78703247628,2299.6405718262
Angola,AGO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.76544712697346E-08,1.39577927680422E-07,8.04688737806164E-07,8.18998894556242E-06,0.000186402424825001,0.00358916964763739,0.175888394344964,0.343779182409549,0.479088428283886,3.15001174865776,16.3176590936026,33.6718363717297,100,193.926566906731,258.782582133226,368.439758532296,431.500673863193,450.091587891221,537.255305596086,447.199817555747,588.909283913673,776.029760795296,832.352697502695,856.026842520087,886.530616883707,855.369318049606,1041.61891766076,1277.21162302008,1636.96418939964,1951.00391190519,2305.34148169212,3080.36482494492
Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.7630462646484,95.9406509399414,96.1181335449219,96.2949447631836,96.4703903198242,96.643798828125,96.8144836425781,96.9817733764648,97.1449813842773,97.303352355957,97.6892623901367,97.7852554321289,100,97.9568252563477,98.0371017456055,92.1999969482422,100,100,100,98.4812774658203,98.5972366333008,94.5520172119141,100,100,100,100,100,100,100,100,100,..
Antigua and Barbuda,ATG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Antigua and Barbuda,ATG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,143.214045966352,129.233533987659,121.418397854567,110.854611441963,113.671116141636,111.712683567234,107.703239653122,98.6016493366798,97.0943413686207,91.6942191983919,94.2796472730261,101.326074087796,93.02679217958,82.6409528776046,77.2813835714991,79.6633857682358,79.7982204077202,79.5875530793264,82.4971838964455,79.0157599402443,80.5916154374261,82.2012399682303,76.0362087740055,72.6104599899969,67.7413019674332,64.5248555713149,70.8847144857495,43.7044186649945,..
Antigua and Barbuda,ATG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,92.2925735482398,88.7235620122403,94.2412071907921,91.4106377880507,87.1048664885426,83.4308627023946,85.6318338698918,74.7669415561133,75.3435432378661,72.2111304648381,77.3958058531227,79.8302238580581,82.7226647356988,87.6254523001321,88.0334043363568,86.1458859912575,71.2892244511517,73.258337121835,69.8784354835559,72.5123925107875,75.6196883297648,73.9535545360788,63.7504952799475,64.2624742831509,66.1295659940356,70.539297286701,68.5254502517371,47.8207235063896,..
Antigua and Barbuda,ATG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,40.5529716178853,42.0915570386203,45.0346423749685,43.27425482882,38.5699923340832,45.3503008994906,49.6961550374912,55.8860948919012,56.1412971575702,57.8133066504249,58.627689135891,62.402535511035,66.2643314853809,64.5085565267032,60.7307300454642,60.3059015206372,64.1606493286282,64.431293994837,66.685923134524,74.2649909995206,79.082344292582,76.6278055228186,70.3755409184347,68.7495885463853,61.8160022286236,52.298791655468,48.748498239137,46.2414911922171,43.0959283218598,42.9164856002844,55.3932146950072,..
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.492,73.435,73.417,73.482,73.591,73.636,73.829,73.96,74.041,74.347,74.606,75.078,75.536,75.478,75.672,75.825,75.765,76.131,76.41,76.669,76.82,77.104,77.35,77.583,77.858,77.913,78.152,78.268,78.511,78.691,78.841,..
Antigua and Barbuda,ATG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11727.1092924402,11924.7388744863,11871.6584152776,12275.3959242182,12853.283788342,12054.6163013293,12592.9995890606,13017.211571059,13378.7153617669,13639.9959349697,14247.973013193,13392.9817167531,13358.8143713235,14010.8490580853,14656.292617304,15423.8000243913,17163.3978251358,18505.7906655862,18228.6491331364,15804.4451442561,14367.9514959487,13918.5965270244,14232.9695942318,14015.8793149044,14427.4069090612,14861.8827074704,15570.9040636643,15962.6801186395,16967.0862296598,17697.2311549703,14040.3675461654,14692.4156212259
Antigua and Barbuda,ATG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,74.2016520225613,76.1356452103871,78.0095713715301,79.4240673661993,82.001051123775,83.971834476368,86.4718308435586,88.0519206719597,89.9097343270335,91.262170186297,92.6797456208488,94.0538047120464,94.7138765049213,93.8947137601416,95.340238958167,99.5939796485003,100,103.734130166293,108.278377342033,110.267382168316,111.89201474822,113.028183266668,115.329111535901,114.237470231167,116.421123815701,119.934135537234,122.181307310189,121.04518954444,123.89316052494,124.150953678474,126.317370789432,128.82347599341
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.1548004150391,92.4921875,92.8294525146484,93.1660461425781,93.5012741088867,93.8344650268555,94.1649398803711,94.4920120239258,94.8150024414063,95.1331558227539,95.7832870483398,95.5110626220703,96.2288665771484,96.4426345825195,96.6535034179688,96.8638458251953,97.076057434082,97.2927932739258,97.5167541503906,97.7506561279297,98.8199996948242,99.0953521728516,99.22998046875,99.3426742553711,100,99.6253890991211,99.8495788574219,100,99.9895782470703,100,100,..
Argentina,ARG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.487589083333333,0.953554416666667,0.990641666666667,0.998945833333333,0.999008333333333,0.99975,0.9996625,0.9995,0.9995,0.9995,0.9995,0.9995,3.06325666666667,2.90062916666667,2.92330081890332,2.9036575,3.05431333333333,3.09564884920635,3.14416455988456,3.71010683052328,3.8962951544705,4.11013957621326,4.53693436018746,5.45935266465704,8.07527599281334,9.23318552472429,14.7581750873396,16.5627069251411,28.0949916666667,48.1478916666667,70.5391666666667,94.9907416666667
